,resid_oos_hedged,beta_XLV,beta_XBI,basket,coherence
2012-04-11 13:30:00,0.0017485478842852757,0.9926993930394292,0.16529165027720621,0.007049792455065725,0.6719720399002241
2012-04-12 13:30:00,0.011287607582578133,1.0044960418423994,0.16347802556889102,0.017205366264620103,0.6892476728739768
2012-04-13 13:30:00,0.00424312405412295,1.053102477082692,0.15355652114475415,-0.00976145347770907,0.6861817233796695
2012-04-16 13:30:00,-0.008478124412215984,1.0424210642361165,0.15162448356161554,-0.009675974470159407,0.7018202207045814
2012-04-17 13:30:00,0.002261781291594177,1.0118475611326605,0.16970699539814293,0.020616019576220463,0.7163346470969528
2012-04-18 13:30:00,0.006199310626225061,1.0297720575046334,0.16627340521082068,0.002080483532176084,0.7150341199971694
2012-04-19 13:30:00,-0.004042319684801877,1.0366319889802162,0.1653571242353552,0.004249076018444227,0.7109489556365657
2012-04-20 13:30:00,-0.008483157956095487,1.0665635634920725,0.14802403143314735,-0.0006388931465082978,0.7202398805558218
2012-04-23 13:30:00,-0.0029855898238013556,1.0519610088412301,0.13418957417140787,-0.01080885055326312,0.7272697148080924
2012-04-24 13:30:00,-0.00586122641823389,1.0670595257924065,0.12816002297875861,-0.0020633310243760583,0.7304342953617075
2012-04-25 13:30:00,-0.0014580591641973704,1.0605673738404864,0.1276770321303491,0.013006257147505437,0.7308415780532217
2012-04-26 13:30:00,-0.0054493957000630285,1.0554258157502436,0.12798849863212403,-0.0052102509366509136,0.7282214207929937
2012-04-27 13:30:00,-0.003534001196684725,1.0638109454054536,0.12470839584557403,-0.0020028226350136866,0.6939786196727996
2012-04-30 13:30:00,-0.006069152009034691,1.0632261616357996,0.11216190723649788,-0.00771462322752577,0.6944198623560234
2012-05-01 13:30:00,0.007288094852401266,1.070792955383753,0.11225718364054071,0.011050367898073343,0.7061682382128041
2012-05-02 13:30:00,-0.0004690889657328458,1.0967928146391086,0.10492604454283355,-0.0013192020307981611,0.7296522924352979
2012-05-03 13:30:00,-0.007824106882980433,1.112622474025735,0.09845150962432059,-0.013851932114283075,0.7407352263889245
2012-05-04 13:30:00,0.001435784184326716,1.1162291538617535,0.10571627840978579,-0.015431183452561337,0.7506495069659705
2012-05-07 13:30:00,-0.0019927834640225974,1.09343844450378,0.11243034560320975,0.0028570055595925257,0.7520965074460287
2012-05-08 13:30:00,-0.0034832203057121834,1.118545068065973,0.10507518058137688,-0.002711448119406749,0.7456805228217629
2012-05-09 13:30:00,0.0013864498607461676,1.1312161588451892,0.10299279998212774,-0.0071652675876312895,0.7398005347993104
2012-05-10 13:30:00,-0.009277118138344679,1.116797022422303,0.11222300215452713,-1.2358498376330296e-05,0.7401584703426992
2012-05-11 13:30:00,-0.0009036850113853053,1.0717248583330359,0.12178015754089078,6.919995251738105e-05,0.7450377705896404
2012-05-14 13:30:00,-0.006250373633488801,1.078219268231835,0.12105944908125132,-0.010141921970672799,0.7434067789335845
2012-05-15 13:30:00,0.0024628069776495855,1.086942157309867,0.11630743352356898,-0.0035387479376765376,0.7435551018102006
2012-05-16 13:30:00,-0.008976254382358875,1.0484523291068362,0.13691507818677517,-0.0070789326377465045,0.7510064466879275
2012-05-17 13:30:00,0.005239724398683098,1.0407923922265532,0.15428157100153472,-0.009632474838968194,0.7421925833512374
2012-05-18 13:30:00,-0.009184741534403702,1.049347639465734,0.1344400877238544,-0.020531324361141284,0.7455564426766492
2012-05-21 13:30:00,0.004844677180762124,1.0861578997560355,0.129491207044086,0.019777440283169412,0.7565051900983392
2012-05-22 13:30:00,0.0009150081607420474,1.0552498125310448,0.15313099029730426,-0.00245313803431609,0.7537222867801159
2012-05-23 13:30:00,0.0010026516725567575,1.046581967662849,0.15594730338893936,-0.0036268153331510864,0.7522980026435889
2012-05-24 13:30:00,-0.003854533618362948,1.039268954875413,0.15800934827860635,0.007997305300006937,0.7619179168918179
2012-05-25 13:30:00,0.009791078776406432,1.0300489248610605,0.1606989505895895,0.007663195850541871,0.7514328124909078
2012-05-29 13:30:00,0.004206341062926503,1.0071717483470317,0.17220709115779997,0.007902040969764842,0.7552058135317677
2012-05-30 13:30:00,-0.002357681601190314,1.028009945847681,0.161573791419935,-0.010108910958288067,0.7487384484872802
2012-05-31 13:30:00,0.002603236014165556,1.0291036446353468,0.16313145066718215,-0.004557772677650784,0.7373960850155478
2012-06-01 13:30:00,-0.004422257758976797,1.0293429217722174,0.16041546908636295,-0.02691340542386104,0.7589614329413639
2012-06-04 13:30:00,-0.004597124086001316,1.052646804350598,0.1586091105529409,-0.0018810420884608863,0.7514053006803304
2012-06-05 13:30:00,0.00671451417615296,1.0468110047825578,0.16032456982205956,0.015641011725597915,0.7567200259333213
2012-06-06 13:30:00,0.0012785232252221813,1.0369824115174087,0.17118951429777174,0.020222763157496788,0.7733592055375569
2012-06-07 13:30:00,-0.006637898093763425,1.061787202638747,0.16380358893272406,-0.007868043762240743,0.7884538053247705
2012-06-08 13:30:00,-0.0009402340948549484,1.0991138612563025,0.16347235016440564,0.008496515772613122,0.784043372908871
2012-06-11 13:30:00,0.006580993104983244,1.0863294287447214,0.1708651514608499,-0.006559160535438553,0.7733670289699447
2012-06-12 13:30:00,-0.003667581087025933,1.0839830657807537,0.15834779059784443,0.009028745104120958,0.7758379090383518
2012-06-13 13:30:00,-0.004363996342349059,1.0746886897901153,0.15863133792731243,-0.006572720669218213,0.7763089878520453
2012-06-14 13:30:00,-0.005608524437753027,1.0721602947082443,0.16068480610660663,0.014278364095999732,0.7832039802506116
2012-06-15 13:30:00,0.0030360305636372136,1.045894986548666,0.16353421635477272,0.00901334538714423,0.7823549653362255
2012-06-18 13:30:00,-0.001409156965641624,1.0439358981278244,0.16725826053374127,0.006933414629125334,0.7824256139842346
2012-06-19 13:30:00,0.0018535239919313159,1.039822620835971,0.16787276319421807,0.013300794594791684,0.7867103689296905
2012-06-20 13:30:00,-0.0015700650181237697,1.054273472804811,0.16522272930014914,-0.002897805783129518,0.7724179862134871
2012-06-21 13:30:00,-0.005489975222398639,1.0420786183765527,0.16626439592913267,-0.019495497350619173,0.77758327007564
2012-06-22 13:30:00,7.0575087934047e-05,1.0986739162397225,0.1449291278255399,0.013775765172183633,0.7841763907473562
2012-06-25 13:30:00,-0.0026335728463222664,1.090714737627297,0.1502693168596878,-0.01820477401619554,0.7985214074038759
2012-06-26 13:30:00,0.0001499464642397189,1.090527688359274,0.15281063729037392,0.0038919263574161977,0.7998308697995555
2012-06-27 13:30:00,-0.0005594781509744018,1.1104093545990514,0.14655135649921724,0.01501191054254547,0.8089014311531845
2012-06-28 13:30:00,0.017447274483647413,1.1088065185130433,0.1429549883439759,0.008530889485046544,0.7915010786870535
2012-06-29 13:30:00,-0.007568176435001853,1.187366396736585,0.08323225722998662,0.017175005390155523,0.7807835951050915
2012-07-02 13:30:00,-0.004867899908363593,1.1524372225339565,0.0792217508128148,0.001940334950636724,0.7757207441566724
2012-07-03 13:30:00,-0.0007361736933532679,1.1799152704964315,0.06111823320607401,-0.0006003604993665516,0.7600491467330622
2012-07-05 13:30:00,0.003783891627315389,1.1688171805817418,0.05196962504374558,-0.0032545124986393947,0.7510539417390496
2012-07-06 13:30:00,-0.0015971344155476658,1.1493125932138761,0.056977858150774274,-0.009793683228908686,0.7524106647245059
2012-07-09 13:30:00,0.009319380947038932,1.1498625280223633,0.0563020238253229,0.015552518576811133,0.737778083643826
2012-07-10 13:30:00,-0.00126932429038257,1.1457846508365228,0.05740597224165178,-0.007379299442945464,0.7398119740382394
2012-07-11 13:30:00,0.004073421528386469,1.149370891600221,0.06298331004839475,0.001958453315133557,0.7387619740304907
2012-07-12 13:30:00,-0.007631658192941568,1.1887662295327486,0.035430181093264235,-0.004487902312889203,0.7280238886060872
2012-07-13 13:30:00,-0.0014074106286277015,1.172217153792137,0.03533128855271572,0.011968963639128768,0.7315947827991444
2012-07-16 13:30:00,-0.008724411704558193,1.1661668444746354,0.041713714669114,-0.0061396737942953266,0.7335456898319203
2012-07-17 13:30:00,-0.009762237541582366,1.1860810884255053,0.02624912260061829,0.005713449798403196,0.7302714530444955
2012-07-18 13:30:00,0.008552764314727596,1.1366969473197541,0.04520882252802094,0.010413575638174466,0.717477723246016
2012-07-19 13:30:00,-0.0042547008530085945,1.136117191199072,0.04490664925963417,-0.004634849938114434,0.7176033451573204
2012-07-20 13:30:00,-0.0018876757018813604,1.140847680118156,0.045055345962749405,-0.017047339102143066,0.7197275353828189
2012-07-23 13:30:00,-0.005039763535087286,1.1466229049450476,0.04284875682985234,-0.01923091329367525,0.7332725720863342
2012-07-24 13:30:00,0.00249690165359648,1.1561531032965204,0.04546124575251942,-0.010903329887282523,0.7501855060268324
2012-07-25 13:30:00,-0.013157137074345356,1.1423040280535481,0.04861830443099824,-0.007176447526922332,0.7168763761290214
2012-07-26 13:30:00,-0.014239877449395857,1.1444382711157561,0.035819240501782756,-0.002645385484874141,0.712521936886971
2012-07-27 13:30:00,-0.0028971587217493863,1.0945554007685094,0.04335669532106068,0.024379164183234714,0.7310161814235304
2012-07-30 13:30:00,0.0034835463856164096,1.085435768999578,0.043842618140073286,-0.0026733532592216522,0.7305283242574414
2012-07-31 13:30:00,-0.0009564577448044464,1.1078074888013747,0.017732338616919918,-0.008322983926280688,0.7178876302531622
2012-08-01 13:30:00,-0.0007399275380605938,1.10855398032236,0.01808416884552755,-0.0006936227402458695,0.7177429273319692
2012-08-02 13:30:00,0.005454060340302296,1.1131086440472042,0.014572069394277798,-0.005557361039065604,0.7217384299388859
2012-08-03 13:30:00,-0.0031618504638276593,1.1050090331121627,0.009770197776070466,0.009975247791810915,0.6933743291115811
2012-08-06 13:30:00,-0.0024200727643220576,1.096770861283693,0.012996539289859554,-0.0021113636068653316,0.6950374356065084
2012-08-07 13:30:00,0.01892891340340487,1.1040801559716051,0.015061782825919523,0.016442543122675346,0.7031235818564601
2012-08-08 13:30:00,0.0030599459727889324,1.0597493884004185,0.03782898284920655,0.006425858811958007,0.6884477639432238
2012-08-09 13:30:00,0.0005787186504618368,1.0664812911254595,0.030415834279049814,1.2945122777422805e-07,0.6882266609411843
2012-08-10 13:30:00,-0.0031578883297605272,1.0785898270472147,0.02487055852673903,0.0012368090386664088,0.686209052446686
2012-08-13 13:30:00,0.002774418378417087,1.0734626696183542,0.02801210619264627,0.00013188164714724357,0.686428910733246
2012-08-14 13:30:00,-0.004901142508298112,1.0630717558553422,0.03658515040585952,-0.0017541131316282839,0.6825318305157336
2012-08-15 13:30:00,0.003594718057261356,1.0521236914958667,0.025063273293986388,0.006361015450474887,0.6692216028915178
2012-08-16 13:30:00,0.010071934831738726,1.0662818068433106,0.0007518119120456523,0.007311415795089575,0.6662569983038907
2012-08-17 13:30:00,0.009684207429033042,1.078301191149643,-0.015228345627185447,0.004088370291242205,0.6675614501232162
2012-08-20 13:30:00,0.0022043419558782787,1.050395040444465,-0.003795862185821397,0.004388839168001368,0.6663043733551628
2012-08-21 13:30:00,0.003912524735576535,1.0571748898419124,-0.0048941807126612336,0.00034532717001937535,0.67325513934613
2012-08-22 13:30:00,-0.0003627304855186697,1.0700432985720982,-0.011321748458648417,0.00034347796313923445,0.6681571046639384
2012-08-23 13:30:00,-0.0012819972459761882,1.0670440330008555,-0.010849580220198662,-0.0026484315966774177,0.6693989567751882
2012-08-24 13:30:00,-0.008707466706247153,1.0640411988784861,-0.01332418815840064,0.00028854674809194086,0.6660666456091126
2012-08-27 13:30:00,0.0036281823498410357,1.0483395285788748,-0.012865545705351145,0.004678403551587218,0.6334015038212573
2012-08-28 13:30:00,0.0022990204024524188,1.0098137008369785,-0.018489568476231177,0.000673559160594935,0.6331726029243806
2012-08-29 13:30:00,0.0046820478157551535,1.0077778220679208,-0.01753259420018305,0.008060234074744951,0.626120560489288
2012-08-30 13:30:00,-0.0006345273547406771,1.0250494127714116,-0.038795126926097656,-0.003742467510562212,0.6099057702775135
2012-08-31 13:30:00,-0.0018697383545558757,1.0036426551432052,-0.03559829168490414,0.0011242031607392455,0.6156338389922552
2012-09-04 13:30:00,0.008050007771094738,1.0219859041972494,-0.052542214334081794,0.008908846219652858,0.6248706149633171
2012-09-05 13:30:00,-0.0017622795015873644,0.9948833844178903,-0.03232481709298918,-0.0013677923675147567,0.63379556786315
2012-09-06 13:30:00,0.0009794909933686768,0.9943816902521785,-0.028802694954229935,0.016248143018982697,0.6421387277019344
2012-09-07 13:30:00,0.0018123839713760457,0.9972232621035136,-0.028677246438378212,0.0014419550052342893,0.6374939398427495
2012-09-10 13:30:00,-0.00439272572962583,0.9997678251631714,-0.03500574823102198,-0.007604880258771633,0.6325836225366
2012-09-11 13:30:00,-0.0015286562086784406,1.002879667559017,-0.030516769421794154,-0.001080147723735066,0.6306035404496891
2012-09-12 13:30:00,-0.00262605551030262,1.0068426983143914,-0.03715648933163662,-0.0023192459929588516,0.6249159777190257
2012-09-13 13:30:00,0.002273796898511305,1.009399328510342,-0.03920544553073757,0.012162216299951659,0.6236271731958122
2012-09-14 13:30:00,0.011891649374439449,1.006284941274429,-0.040746403503834405,0.007539628810826926,0.6237154605465189
2012-09-17 13:30:00,-0.004755462280146871,0.963739432021121,-0.01901925107573632,0.0006316768409166951,0.5984782680862907
2012-09-18 13:30:00,0.00078535798254097,0.9021204499044327,-0.000525969095115264,0.0037195987435472886,0.5905242709189028
2012-09-19 13:30:00,0.00019964800044017033,0.8916497091629909,-0.0012019094251241036,0.001084173552262942,0.5637042683498931
2012-09-20 13:30:00,-0.004992644730310222,0.8540124880213938,-9.519129648638547e-06,-0.001369094358648885,0.5662441635380283
2012-09-21 13:30:00,0.0029908339159766388,0.8418435954503474,0.004998060639750945,0.006174757296158943,0.5534734242196081
2012-09-24 13:30:00,-0.0025249184678825727,0.8353874332314138,-0.00251348606297519,-0.0002003980479418447,0.5760920110526767
2012-09-25 13:30:00,-0.003213987976394811,0.797619226372978,0.049901383415785205,-0.004355367429801545,0.5728211241115041
2012-09-26 13:30:00,-0.00417213643393033,0.7904113502297802,0.05517419832717718,-0.00908237322796516,0.5830168097681926
2012-09-27 13:30:00,0.006023605113743819,0.7698391229798149,0.08473840936122427,0.011525797558875247,0.593987507605691
2012-09-28 13:30:00,-0.0006548105552319117,0.7675900263323108,0.0956310348351182,-0.0040777939539477686,0.5950873066830292
2012-10-01 13:30:00,-0.0001023425947949191,0.7755336341043136,0.09237045376618074,0.004843597487131701,0.5859933536330277
2012-10-02 13:30:00,0.000969061633404442,0.7641124464593434,0.09103172372352157,0.005299090712798549,0.5912949026540243
2012-10-03 13:30:00,-0.0003059671902404613,0.7368859110994704,0.09944910193139436,0.006095353613526274,0.5915251385721674
2012-10-04 13:30:00,-0.0026437686766729216,0.7312200939858412,0.09700643362833103,0.0020832430065856147,0.590737423248472
2012-10-05 13:30:00,-0.005576932053302673,0.7081281492345738,0.11627415247749329,-0.004362544682990725,0.5891502442128738
2012-10-08 13:30:00,-0.0010263918772242995,0.7055743537434631,0.12182297133577452,-0.002879200278426882,0.5828345707215701
2012-10-09 13:30:00,-0.005668319939780781,0.6898901152138562,0.12615346322993415,-0.01664238235538995,0.6032551236387566
2012-10-10 13:30:00,0.0023746377079679874,0.6904315277478876,0.15267342990643623,-0.003365397011122632,0.607871493101798
2012-10-11 13:30:00,0.0065822869636023035,0.7079780187287485,0.1509883250957551,0.007780450439981361,0.6290021619840741
2012-10-12 13:30:00,-0.004487101096071252,0.7004205010795436,0.15503973088593803,-0.00594675849295893,0.6315317614444689
2012-10-15 13:30:00,-0.005321151993180079,0.7107969296251632,0.14887559716902612,0.005164046101959159,0.6147137745078538
2012-10-16 13:30:00,-0.003621898958497206,0.6154061681308352,0.17474777772405387,0.004643891819067288,0.5661284534852884
2012-10-17 13:30:00,-0.004902253416821033,0.5519341352390061,0.1718033732244923,-0.00227097359563048,0.5463476416595067
2012-10-18 13:30:00,-0.0037682171719652362,0.558134656807266,0.15392701842365816,-0.005581496147744021,0.6076323154675703
2012-10-19 13:30:00,-0.00044215848732741606,0.550007005169569,0.17827085302417914,-0.01704902022186668,0.6398375332783602
2012-10-22 13:30:00,0.01404064732098529,0.5705643148196743,0.19870310580103165,0.012807502873980173,0.5877878912552882
2012-10-23 13:30:00,-0.0059947835205446925,0.5272853672082018,0.18453060734128168,-0.01628839020046391,0.6082449515190139
2012-10-24 13:30:00,0.0009008281497695559,0.5742555644872328,0.1853308801154524,0.0010160944173876658,0.6212474270918159
2012-10-25 13:30:00,0.00038981524809483803,0.575161268065449,0.1834575231428748,0.0049517002983392455,0.6176130542859218
2012-10-26 13:30:00,0.0011695188327068137,0.5428918417732095,0.21108259026747866,-0.004990934727803875,0.6040235100899419
2012-10-31 13:30:00,0.008839551847749469,0.5527606840241678,0.21545550971505348,0.0003342338463708054,0.668140473933322
2012-11-01 13:30:00,0.00932585047915448,0.5376081912202484,0.1960258196371192,0.017336050040090163,0.688085224840148
2012-11-02 13:30:00,0.003386971792252792,0.5404059803897208,0.21669118992979253,-0.0041795307567260576,0.6651403669301822
2012-11-05 14:30:00,0.0031696964361177145,0.6173995310960811,0.16997925025974564,0.007425239034990409,0.6992246514829473
2012-11-06 14:30:00,-0.0021282374234831143,0.5635233527622968,0.2043866954492586,-0.001591153511597147,0.6863118997718262
2012-11-07 14:30:00,0.005618548042938565,0.5627890901083088,0.20467301660920378,-0.008862523642639028,0.6582686422422888
2012-11-08 14:30:00,-0.009792316037465151,0.5332949604185401,0.20133546628205373,-0.017800236758105714,0.6831625251713728
2012-11-09 14:30:00,-0.005720958413382718,0.6087018721430274,0.18200615139488557,-2.0261568805005996e-05,0.6764077251915309
2012-11-12 14:30:00,-0.006310076665081346,0.6275829948524148,0.16717534127332612,-0.0005518888004732622,0.6787971674336332
2012-11-13 14:30:00,-0.0033314005626838934,0.6376232500412609,0.14912265831996907,-0.005065252283854497,0.6879184422157522
2012-11-14 14:30:00,-0.0068247245135198975,0.6366987300395682,0.16337064011119937,-0.018778802383677722,0.7060754705627086
2012-11-15 14:30:00,0.009524434420979989,0.6825340507127626,0.16286865709219334,0.003430832378686466,0.7058376971216317
2012-11-16 14:30:00,-0.0037649817922395306,0.7212279216410226,0.1261778852922949,0.005631372635030403,0.705027353244275
2012-11-19 14:30:00,0.007628550119841846,0.740475507616756,0.10913158918768329,0.017175056767479917,0.7334001104131219
2012-11-20 14:30:00,-0.0036849313713508258,0.7612269906125907,0.11381953822688595,0.002671608493626243,0.733315310365256
2012-11-21 14:30:00,0.0017791933527073975,0.7642117406223804,0.10702501787552224,0.0015306596635692449,0.735996807720571
2012-11-23 14:30:00,-0.0027789486991612253,0.7843921358242613,0.10719818411418919,0.008304178446949898,0.7427290878200564
2012-11-26 14:30:00,-0.00020536911526340858,0.7708865944131446,0.10842909182271684,-0.004260162491054209,0.7382366613720427
2012-11-27 14:30:00,0.0031437245889339594,0.7750104523802547,0.10656074249323036,-0.002044882224751743,0.7317820303096388
2012-11-28 14:30:00,-0.006510535022361405,0.7532867942576418,0.11299175988254345,-7.972707962415152e-06,0.7244923382498469
2012-11-29 14:30:00,0.005182923839865647,0.7295483216134799,0.11878080831599562,0.011958322540997749,0.7248429112419265
