,resid_gross,resid_net_5bp,resid_net_10bp,turnover,leg_turnover,hedge_turnover,beta_XLU,beta_QQQ,basket
2018-09-06 13:30:00,-0.002440777729914587,-0.0024897819781264084,-0.0025387862263382293,0.09800849642364245,0.01677866235201786,0.0812298340716246,0.09107198435420139,0.48685999419989456,-0.006274729938658741
2018-09-07 13:30:00,-0.003083397716199676,-0.003089923374489298,-0.0030964490327789205,0.01305131657924479,0.007881289329205917,0.005170027250038872,0.09210579695125257,0.49099620885288225,-0.006100459256115094
2018-09-10 13:30:00,0.013556864184798678,0.013474043657803995,0.01339122313080931,0.16564105398936718,0.002219276851031479,0.1634217771383357,0.1844490026858256,0.5620747802566449,0.016370368481766946
2018-09-11 13:30:00,-0.0013114418736116734,-0.0013312666451932265,-0.0013510914167747796,0.039649543163106205,0.0047821084496022515,0.03486743471350395,0.20970302145569125,0.5716881962002832,0.0025530246976154247
2018-09-12 13:30:00,0.014461255904466973,0.014458286655308045,0.014455317406149117,0.005938498317856052,0.002723575207255265,0.003214923110600787,0.21122798432660256,0.5699982359605937,0.012585724082938269
2018-09-13 13:30:00,-0.009627337696500102,-0.009648908334253033,-0.009670478972005963,0.043141275505860624,0.01697187422335163,0.026169401282508997,0.21841573129912722,0.5510165816506094,-0.0020894774478619573
2018-09-14 13:30:00,0.005090936880648458,0.005067039244763951,0.005043141608879445,0.047795271769012625,0.0026867464302252246,0.0451085253387874,0.1959382790977861,0.5283855085131631,0.0025036568643256687
2018-09-17 13:30:00,0.004571802978217628,0.00455405715962334,0.004536311341029052,0.03549163718857645,0.011471078197953566,0.024020558990622887,0.18517087177968816,0.5151323568406382,-0.002233689752447199
2018-09-18 13:30:00,-0.0063765427373107635,-0.006401680180650062,-0.006426817623989359,0.05027488667859552,0.013433587469039259,0.036841299209556255,0.2017000768768717,0.49482026272826546,-0.002653704235486128
2018-09-19 13:30:00,0.008677419643187368,0.00864772901307072,0.00861803838295407,0.059381260233299,0.012590453098533757,0.046790807134765244,0.21912740957024268,0.4654567882868712,0.003566150342573756
2018-09-20 13:30:00,0.00264081038750061,0.0026056314090908863,0.0025704524306811626,0.07035795681944773,0.007590997982631631,0.0627669588368161,0.16635704590821931,0.45546019311207847,0.008020516429194213
2018-09-21 13:30:00,0.006596009530774306,0.006587665163390486,0.006579320796006666,0.016688734767640732,0.013102836186379937,0.0035858985812607935,0.16931758121815205,0.4548348298407504,0.004830262765548691
2018-09-24 13:30:00,-0.004565232967202888,-0.004578189575973734,-0.00459114618474458,0.025913217541692325,0.007072580408790366,0.01884063713290196,0.17311112780851146,0.46988192038329296,-0.004791936634035728
2018-09-25 13:30:00,-0.010117633234061193,-0.010129291651400378,-0.010140950068739564,0.023316834678369758,0.008586647038261508,0.01473018764010825,0.18512088321865428,0.46716148815332753,-0.012016935690736807
2018-09-26 13:30:00,-0.001157305210686885,-0.0011806222820054048,-0.0012039393533239246,0.046634142637039536,0.01126960497661374,0.0353645376604258,0.21854337211518166,0.4652194393894291,-0.0029777483852328293
2018-09-27 13:30:00,-0.0037149711462094773,-0.003744007217203352,-0.0037730432881972267,0.05807214198774922,0.01624370505566301,0.04182843693208621,0.22737600010291859,0.43222363044507983,0.002290547879218748
2018-09-28 13:30:00,0.0113776173815264,0.011362569956105661,0.01134752253068492,0.03009485084147992,0.014949270338750376,0.015145580502729544,0.22680702465976924,0.44680023550466,0.01460325778577487
2018-10-01 13:30:00,0.008940020750856533,0.008898836844541994,0.008857652938227455,0.08236781262907897,0.0214097662997752,0.06095804632930377,0.27190995779660493,0.4626553486971281,0.008956832461722556
2018-10-02 13:30:00,0.001268496919323868,0.00120043342715484,0.0011323699349858123,0.13612698433805565,0.0020966230957026877,0.13403036124235296,0.380019659094578,0.43673468875274823,0.005425379887215254
2018-10-03 13:30:00,0.0035461118864138523,0.003542077766148818,0.0035380436458837834,0.008068240530068882,0.0016792286505117326,0.006389011879557149,0.37435530790385496,0.43601002806391415,-0.0004896766719025836
2018-10-04 13:30:00,-0.007156743161770934,-0.007208915918959665,-0.007261088676148396,0.10434551437746215,0.018088875435368745,0.0862566389420934,0.41946112287966425,0.39485920409763003,-0.012502083433982736
