Unnamed: 0,resid,resid_l2,resid_l2l3,regime,vix,vix3m,vix_term,baa10y,hy_oas,t10y2y
2020-01-03 14:30:00,0.0050290910059961,0.006454361056077749,0.006252613787763012,complacency,14.02,16.01,0.8757026858213616,1.99,,0.27
2020-01-06 14:30:00,0.0021426166713167,0.00045250930835590486,0.00042916229981756235,complacency,13.85,15.92,0.8699748743718593,2.02,,0.27
2020-01-07 14:30:00,0.0003377861200702,-0.0006875489073496356,-0.0005110062706327222,complacency,13.79,15.86,0.8694829760403531,2.03,,0.29
2020-01-08 14:30:00,0.0020152900978749,0.0009837602255385101,0.0008502099442711467,complacency,13.45,15.4,0.8733766233766234,2.05,,0.29
2020-01-09 14:30:00,-0.0042621678824954,-0.002478154678433377,-0.0019365678645986229,complacency,12.54,14.95,0.8387959866220736,2.03,,0.27
2020-01-10 14:30:00,0.0030137247944475,0.0054964312388139066,0.0059298411340499,complacency,12.56,14.95,0.8401337792642142,1.99,,0.27
2020-01-13 14:30:00,0.0019474106820281,0.001995917902120265,0.0019514459617430526,complacency,12.32,14.64,0.8415300546448087,1.99,,0.27
2020-01-14 14:30:00,-0.0026721240574885,-0.0019300163462809216,-0.0022211164673620947,complacency,12.39,14.64,0.8463114754098361,1.99,,0.24
2020-01-15 14:30:00,0.0014630237301485,0.0007564257650280086,0.0007670295120690617,complacency,12.42,14.63,0.8489405331510594,2.01,,0.23
2020-01-16 14:30:00,0.0064116842614414,0.00691885965703973,0.0067601697102582575,complacency,12.32,14.45,0.8525951557093426,2.0,,0.23
2020-01-17 14:30:00,-0.000931918425916,-0.0008801464879867078,-0.00029041019039671744,complacency,12.1,14.41,0.8396946564885496,1.98,,0.26
2020-01-21 14:30:00,0.0023940448566006,0.0029732872288254475,0.0036157063580911633,complacency,12.85,14.87,0.8641560188298588,1.97,,0.25
2020-01-22 14:30:00,0.0041684170516619,0.004404246811070857,0.004382396592700616,complacency,12.91,14.98,0.8618157543391188,1.97,,0.24
2020-01-23 14:30:00,0.0010784024753847,0.0008996446641002944,0.0010680643444045846,complacency,12.98,14.99,0.8659106070713809,1.98,,0.23
2020-01-24 14:30:00,0.0027001172041968,0.002990742021592287,0.0032312844673136063,complacency,14.56,16.07,0.9060360920970754,1.98,,0.21
2020-01-27 14:30:00,-0.0048282743516679,-0.007179570514887103,-0.007976023320204214,stress,18.23,18.16,1.0038546255506609,2.04,,0.17
2020-01-28 14:30:00,0.0052582206015727,0.00397438618944297,0.003983931966185319,normal,16.28,17.03,0.9559600704638873,2.04,,0.2
2020-01-29 14:30:00,-0.0029429374647156,-0.002580570539500602,-0.0024759539399550235,normal,16.39,17.03,0.9624192601291838,2.05,,0.18
2020-01-30 14:30:00,0.0001201280622589,-0.0004568493105875015,-0.00040123572248289556,complacency,15.49,16.59,0.9336949969861362,2.08,,0.16
2020-01-31 14:30:00,-0.0029864345273554,-0.0048741673807532904,-0.005584068531546251,stress,18.84,18.63,1.0112721417069244,2.13,,0.18
2020-02-03 14:30:00,-0.0051260241331356,-0.004723706835419454,-0.004101265887707119,normal,17.97,18.04,0.996119733924612,2.1,,0.18
2020-02-04 14:30:00,-0.0032291799289868,-0.004239164617531316,-0.004289482860421671,normal,16.05,16.7,0.9610778443113773,2.09,,0.2
2020-02-05 14:30:00,0.0022097976943076,0.002078342100478888,0.001782195691621478,complacency,15.15,16.11,0.9404096834264433,2.07,,0.22
2020-02-06 14:30:00,0.0004597368894523,0.0013804532351732188,0.0014849293803338415,complacency,14.96,15.89,0.9414726242920076,2.05,,0.21
2020-02-07 14:30:00,-0.002492722807516,-0.0015014770728370326,-0.0012585849734531652,complacency,15.47,16.29,0.9496623695518724,2.05,,0.18
2020-02-10 14:30:00,0.0011895738617761,0.0004336857587877988,0.0005824185881596179,complacency,15.04,16.13,0.9324240545567266,2.06,,0.19
2020-02-11 14:30:00,0.0070431208146817,0.007712509047658441,0.007352953607402897,complacency,15.18,16.14,0.9405204460966542,2.05,,0.18
2020-02-12 14:30:00,0.008478349878201,0.007769794757986056,0.007629977163631696,complacency,13.74,15.36,0.89453125,2.06,,0.18
2020-02-13 14:30:00,0.0068690961554136,0.007684303401184055,0.007247156638951599,complacency,14.15,15.68,0.9024234693877552,2.05,,0.17
2020-02-14 14:30:00,-0.0006954798901783,-0.0005867552977060592,6.346265141336219e-05,complacency,13.68,15.5,0.8825806451612903,2.04,,0.17
2020-02-18 14:30:00,0.0041444304618447,0.0050948822808698545,0.005132466006720028,complacency,14.83,16.1,0.9211180124223601,2.05,,0.14
2020-02-19 14:30:00,0.0044895607188124,0.004374351901125421,0.004059318163633686,complacency,14.38,15.82,0.9089759797724399,2.05,,0.14
2020-02-20 14:30:00,-0.0049608150431594,-0.004389134005442458,-0.005058676002001379,complacency,15.56,16.6,0.9373493975903614,2.05,,0.13
2020-02-21 14:30:00,-0.0053170046385973,-0.005654064028649925,-0.005092364983009829,normal,17.08,17.61,0.9699034639409426,2.09,,0.12
2020-02-24 14:30:00,-0.0029848695260641,-4.670926189732699e-05,0.0014644909131133455,stress,25.03,21.92,1.1418795620437956,2.13,,0.12
2020-02-25 14:30:00,-0.0024485394370571,-0.0024066679943518824,-0.0007297122768617152,stress,27.85,23.86,1.1672254819782062,2.19,,0.13
2020-02-26 14:30:00,-0.0085791435126163,-0.009607745073727528,-0.00842219751074734,stress,27.56,23.7,1.1628691983122363,2.2,,0.17
2020-02-27 14:30:00,0.0097969930950312,0.01432632076105078,0.014065948615128287,stress,39.16,29.92,1.3088235294117645,2.27,,0.19
2020-02-28 14:30:00,-0.0012819860091587,-0.0022676923461249403,0.0020758002750147163,stress,40.11,29.85,1.343718592964824,2.38,,0.27
2020-03-02 14:30:00,-0.0103660789851605,-0.007525032915952138,0.006617426993982359,stress,33.42,27.7,1.2064981949458484,2.44,,0.26
2020-03-03 14:30:00,-0.0049863236684262,-0.006537332441953569,-0.008066052441587986,stress,36.82,30.17,1.2204176334106729,2.48,,0.31
2020-03-04 14:30:00,4.471743274525597e-05,0.0015620358357361702,0.0030062731556185275,stress,31.99,27.51,1.1628498727735368,2.47,,0.35
2020-03-05 14:30:00,-0.0052583236268371,-0.006886009422710294,-0.005113006280649161,stress,39.62,32.57,1.2164568621430765,2.52,,0.33
2020-03-06 14:30:00,-0.0070605449732594,-0.005779447155809973,-0.0055854648326362204,stress,41.94,35.46,1.182741116751269,2.55,,0.25
2020-03-09 13:30:00,-0.0064610977572316,0.006263257361778776,0.004885319234258305,stress,54.46,43.05,1.2650406504065042,2.93,,0.16
2020-03-10 13:30:00,-0.005174952423537,-0.003913817747448213,-0.0028834913278454445,stress,47.3,39.44,1.199290060851927,2.93,,0.26
2020-03-11 13:30:00,-0.0015169790590788,-0.003041040511926077,0.0023904841397131265,stress,53.9,44.37,1.214784764480505,2.99,,0.32
2020-03-12 13:30:00,0.0006592071039933,-0.0016335479202553428,0.0058890709201161835,stress,75.47,57.24,1.3184835779175401,3.2,,0.38
