Date,MAGS,SMH,SPMO,VOO,QQQ,basket,alpha,beta_voo,beta_qqq,factor_clean_resid,cum_clean_resid
2020-07-01,0.021531952068097437,-0.011452861878535447,0.005518609992153811,0.00684441916906775,0.01167234507206305,0.005199233393905267,-0.00010285525762083678,0.1793721632175767,0.9665867071465435,-0.007207943208681036,-0.017053304512047396
2020-07-02,0.014540244174642059,0.015292971571643665,0.0022548268455400144,0.0050461724664121466,0.006786525559749457,0.010696014197275247,-0.00020195205729886642,0.18394453424102689,0.9546901656581528,0.0034907211996595402,-0.013562583312387855
2020-07-06,0.04485486010241013,0.02758215483713089,0.013474280801862193,0.015515491021198535,0.02458464763520185,0.02863709858046774,-9.319802348215097e-05,0.18522738845280962,0.953179124491126,0.0024228298126857395,-0.011139753499702115
2020-07-07,-0.0029705256396641566,-0.012437221264625653,-0.004506629241791571,-0.010368686486870282,-0.0068889099640518925,-0.006638125382027127,-0.0001228680654875385,0.16891665734682904,0.9677735546120887,0.0019030914292129109,-0.009236662070489204
2020-07-08,0.01576741010573235,0.014328856407294088,0.010923056372626583,0.007424307272943187,0.01317175459250386,0.013673107628551007,1.0899022076021544e-06,0.18330861931560505,0.952777519296406,-0.00023867345466148555,-0.00947533552515069
2020-07-09,0.015359464590888772,0.01735712702149872,-0.0010918729620585932,-0.005096792202970879,0.008423518951733433,0.010541572883442965,-1.4912753738991966e-05,0.19417873176374423,0.9419965093793219,0.003611248833994725,-0.005864086691155965
2020-07-10,0.01784600751688714,-0.003922794807155627,0.0052859141002314924,0.010038107459605206,0.00682732679616449,0.006403042269987669,3.0385544299779037e-05,0.17205220781925984,0.9741876378583879,-0.0020055191895069265,-0.007869605880662892
2020-07-13,-0.025603970148086685,-0.01437776234144894,-0.014775513767441906,-0.009047190725882892,-0.02057038990297244,-0.018252415418992512,2.7767666162915785e-05,0.16280383117302738,0.9801120038669527,0.003354020294498241,-0.004515585586164651
2020-07-14,0.010077125333737946,0.016807260323461914,0.016055327261398133,0.01338330312500613,0.0070779597916481585,0.014313237639532664,0.00010271860275646682,0.17691059248066457,0.960727500840638,0.005042880329902374,0.0005272947437377235
2020-07-15,-0.0020668769055341984,-0.004553521934227978,0.0030583330089126726,0.008873005687827007,0.0020354629618513087,-0.0011873552769498346,0.00023575869545271167,0.2033645205192215,0.938966255132499,-0.005138799554422239,-0.004611504810684516
2020-07-16,-0.010295377058494037,-0.0007518570929734292,-0.004219903974529315,-0.002908853777273901,-0.006822273331392292,-0.005089046041998928,0.00019709785096999805,0.18194615026230052,0.9551852989143923,0.0017596460448036453,-0.0028518587658808705
2020-07-17,-0.0010293047278935319,0.0046403544103079675,0.008564508265840542,0.002646074900507056,0.0011577031958311945,0.004058519316084992,0.00020861622849625199,0.18339632063959532,0.9550999207872775,0.002258900456065411,-0.0005929583098154595
2020-07-20,0.044767153831533735,0.019973875306233735,0.013705943746439964,0.00832354881188535,0.028370704435274563,0.02614899096140248,0.00016849286098130612,0.20095602550359948,0.915471618242254,-0.0016647438869340121,-0.0022577021967494716
2020-07-21,-0.01833891112198105,-0.005018152061772252,-0.004969867186708998,0.0020802284210901245,-0.010420529744490925,-0.009442310123487433,0.0002689720668068482,0.2138988026836752,0.8980633772487258,-0.0007979444238156892,-0.003055646620565161
2020-07-22,0.004124480969346589,0.007319066740585134,0.012214197597827381,0.005692880924984101,0.0035228460471661283,0.007885915102586369,0.0002759174295910494,0.2119338393700857,0.9025111603152833,0.003224075687846702,0.00016842906728154134
2020-07-23,-0.03800045223417581,-0.016485594793112845,-0.015773046044622707,-0.011953582890803949,-0.02611993892808051,-0.02341969769063712,0.0002865476748990279,0.20851021538478348,0.9044860209121833,0.0024113184051740254,0.0025797474724555667
2020-07-24,-0.010281400959744613,-0.01005691911257034,-0.0010288471547367228,-0.006470389770226959,-0.009495771341174741,-0.007122389075683892,0.00025143795039388184,0.20174055206346547,0.9115830807039378,0.002587697471081846,0.005167444943537413
2020-07-27,0.026672218826345517,0.04032352729120969,0.008590706300532824,0.007292452292697593,0.017843220541874816,0.02519548413936268,0.0003041653116618699,0.20349721379687002,0.9077940380406453,0.00720935587703192,0.012376800820569333
2020-07-28,-0.019350907091665315,-0.025981180547759664,-0.005128062731367344,-0.006195676388500049,-0.012724929459722811,-0.01682005012359744,0.0005285192714996646,0.16515412483843842,0.9467923915764478,-0.004277461487559649,0.008099339333009685
2020-07-29,0.015301175900210184,0.02518891539536372,0.012907857836442771,0.012096464264760076,0.011526168236596135,0.017799316377338892,0.0005818089061871879,0.1526107624689203,0.9472057370414676,0.004453804156719626,0.01255314348972931
2020-07-30,0.005534755487671239,0.00941743179914245,0.002674043781573321,-0.003649639913330671,0.005235194437965829,0.005875410356129003,0.0005931900162697481,0.16435923421656107,0.9376449624842721,0.0009733186687961417,0.013526462158525453
2020-07-31,0.022571291357415868,-0.005920598350263595,0.011096183939741877,0.008366970984166278,0.017845489130313252,0.00924895898229805,0.0006093153964602813,0.16203733105519635,0.9398511620209045,-0.009488221757409133,0.004038240401116319
2020-08-03,0.01852843773367452,0.01780746588539439,0.012867846751375867,0.0062979728181784544,0.013506977270272724,0.016401250123481592,0.0004930962663585643,0.18223262584678257,0.9109372330538086,0.0024564492314517877,0.006494689632568107
