Date,AAPL,AMZN,GOOGL,MAGS,META,MSFT,NVDA,QQQ,SMH,SPMO,SPY,TSLA,VOO
2023-04-04,162.9739227294922,103.94999694824219,103.7995834350586,250.03942237024188,212.85081481933594,279.4040222167969,27.39678955078125,313.16485595703125,127.10250854492188,53.50279998779297,392.2550964355469,192.5800018310547,359.5574645996094
2023-04-05,161.1339111328125,101.0999984741211,103.55178833007812,245.62556310740206,209.63905334472656,276.6409606933594,26.825960159301758,310.0731201171875,124.87781524658203,54.182273864746094,391.2279968261719,185.52000427246094,358.6859130859375
2023-04-06,162.01950073242188,102.05999755859375,107.46705627441406,249.25744843691172,214.21884155273438,283.70440673828125,26.98163604736328,312.1636962890625,124.50292205810547,54.007545471191406,392.754150390625,185.05999755859375,360.0555114746094
2023-04-10,159.43165588378906,102.16999816894531,105.50447082519531,248.19247458288785,212.88058471679688,281.55426025390625,27.52252960205078,311.98699951171875,126.38723754882812,54.22109603881836,393.1572570800781,184.50999450683594,360.44805908203125
2023-04-11,158.2213897705078,99.91999816894531,104.4240493774414,23.82028579711914,211.98841857910156,275.1718444824219,27.113367080688477,309.9847717285156,125.71638488769531,54.41522979736328,393.2629089355469,186.7899932861328,360.4960021972656
2023-04-12,157.5326385498047,97.83000183105469,103.72028350830078,23.687875747680664,212.13711547851562,275.8139953613281,26.440752029418945,307.24639892578125,123.48184967041016,54.556941986083984,391.6600036621094,180.5399932861328,359.0594177246094
2023-04-13,162.90505981445312,102.4000015258789,106.48577117919922,24.39569091796875,218.43182373046875,281.9920654296875,26.408817291259766,313.26300048828125,124.47826385498047,55.036460876464844,396.86224365234375,185.89999389648438,363.7139587402344
2023-04-14,162.56063842773438,102.51000213623047,107.91311645507812,24.408344268798828,219.5618896484375,278.39227294921875,26.703210830688477,312.6740417480469,124.34508514404297,54.78407287597656,395.892822265625,185.0,362.96697998046875
2023-04-17,162.58035278320312,102.73999786376953,105.03858947753906,24.297353744506836,216.95480346679688,280.9801330566406,26.94671058654785,312.9389953613281,124.25628662109375,54.657894134521484,397.3133239746094,187.0399932861328,364.202392578125
2023-04-18,163.80044555664062,102.30000305175781,103.58151245117188,24.235044479370117,215.99322509765625,280.5618591308594,27.6103515625,312.9587097167969,124.81369018554688,54.77436447143555,397.5724792480469,184.30999755859375,364.451416015625
2023-04-19,164.94187927246094,104.30000305175781,103.26432800292969,24.2525691986084,213.82229614257812,280.6396789550781,27.873807907104492,312.8115234375,123.62982940673828,54.54140853881836,397.50531005859375,180.58999633789062,364.4322814941406
2023-04-20,163.97752380371094,103.80999755859375,104.36457824707031,24.145469665527344,211.21522521972656,278.363037109375,27.048498153686523,310.4264831542969,123.76795196533203,54.51228713989258,395.33612060546875,162.99000549316406,362.3731384277344
2023-04-21,162.3737335205078,106.95999908447266,104.48352813720703,24.24283218383789,211.03675842285156,278.02252197265625,27.0634708404541,310.7503662109375,122.5002212524414,54.53170394897461,395.64324951171875,165.0800018310547,362.5838623046875
2023-04-24,162.67872619628906,106.20999908447266,105.03858947753906,24.184415817260742,210.93763732910156,274.1405334472656,26.986629486083984,310.1025390625,121.84416961669922,54.90056228637695,396.0559997558594,162.5500030517578,363.062744140625
2023-04-25,161.1437530517578,102.56999969482422,102.93724060058594,23.64893341064453,205.74327087402344,267.9625244140625,26.187271118164062,304.25286865234375,117.9818115234375,54.46376419067383,389.76904296875,160.6699981689453,357.3259582519531
2023-04-26,161.1339111328125,104.9800033569336,102.7984619140625,24.10652732849121,207.5771484375,287.372314453125,26.900808334350586,306.09808349609375,118.80558776855469,53.57075500488281,388.1181640625,153.75,355.7361145019531
2023-04-27,165.7093505859375,109.81999969482422,106.64434814453125,25.459840774536133,236.48330688476562,296.576171875,27.170251846313477,314.4211730957031,119.95491027832031,54.1046142578125,395.84478759765625,160.19000244140625,362.7945251464844
2023-04-28,166.958984375,105.44999694824219,106.39655303955078,25.391691207885742,238.2279815673828,298.9403381347656,27.69217872619629,316.5902099609375,121.96255493164062,54.46376419067383,399.2234191894531,164.30999755859375,365.8975830078125
2023-05-01,166.87039184570312,102.05000305175781,106.25778198242188,25.291406631469727,241.06307983398438,297.2863464355469,28.85080337524414,316.22705078125,122.89484405517578,54.52199172973633,398.8203125,161.8300018310547,365.6485290527344
2023-05-02,165.8372802734375,103.62999725341797,104.3943099975586,25.11907958984375,237.15737915039062,297.1404113769531,28.152238845825195,313.4690856933594,121.82936096191406,53.56105041503906,394.3379211425781,160.30999755859375,361.549560546875
2023-05-03,164.76473999023438,103.6500015258789,104.48352813720703,25.070398330688477,234.9665985107422,296.1578063964844,27.745075225830078,311.4178161621094,120.5715103149414,53.26984786987305,391.6311950683594,160.61000061035156,359.03070068359375
2023-05-04,163.13136291503906,104.0,103.76985168457031,24.943832397460938,231.4871826171875,297.1404113769531,27.505565643310547,310.31854248046875,120.16703033447266,52.79422378540039,388.8572082519531,161.1999969482422,356.4065856933594
2023-05-05,170.78662109375,105.66000366210938,104.64212036132812,25.31574821472168,230.75360107421875,302.23858642578125,28.62127685546875,316.9141540527344,122.70740509033203,53.66781997680664,396.0559997558594,170.05999755859375,362.94781494140625
2023-05-08,170.7177276611328,105.83000183105469,106.82276916503906,25.44036865234375,231.23936462402344,300.292724609375,29.091312408447266,317.6993103027344,123.38813018798828,53.76488494873047,396.1615295410156,171.7899932861328,363.1488952636719
2023-05-09,169.01548767089844,106.62000274658203,106.40647888183594,25.34300994873047,231.33847045898438,298.6873779296875,28.512500762939453,315.68731689453125,121.48407745361328,53.68722915649414,394.42425537109375,169.14999389648438,361.5782470703125
2023-05-10,170.7767791748047,110.19000244140625,110.7677993774414,25.839550018310547,231.05101013183594,303.8536071777344,28.82585334777832,319.1225280761719,122.47063446044922,53.62899398803711,396.2671203613281,168.5399932861328,363.1584777832031
2023-05-11,170.96372985839844,112.18000030517578,115.54542541503906,26.20952033996582,233.73741149902344,301.7132263183594,28.51948356628418,320.1628112792969,121.38542175292969,53.33779525756836,395.5760498046875,172.0800018310547,362.6509094238281
2023-05-12,170.03750610351562,110.26000213623047,116.47718048095703,26.04400634765625,231.77464294433594,300.6040344238281,28.281970977783203,319.0144958496094,121.24730682373047,53.42515182495117,395.0577392578125,167.97999572753906,362.16241455078125
2023-05-15,169.54486083984375,111.19999694824219,115.4859619140625,26.151105880737305,236.7806854248047,301.0807800292969,28.89371681213379,320.74200439453125,124.42400360107422,53.4639892578125,396.420654296875,166.35000610351562,363.41705322265625
2023-05-16,169.54486083984375,113.4000015258789,118.4595947265625,26.413976669311523,236.74105834960938,303.2990417480469,29.153186798095703,321.1051025390625,124.3944091796875,52.726280212402344,393.7715759277344,166.52000427246094,361.01318359375
2023-05-17,170.15574645996094,115.5,119.77790069580078,26.77226448059082,240.37908935546875,306.1658020019531,30.116207122802734,324.9918518066406,127.758544921875,53.15336990356445,398.55157470703125,173.86000061035156,365.32293701171875
2023-05-18,172.48110961914062,118.1500015258789,121.75040435791016,27.231807708740234,244.70115661621094,310.5729675292969,31.61313819885254,331.0279541015625,132.23748779296875,53.201900482177734,402.3908996582031,176.88999938964844,368.89520263671875
2023-05-19,172.58949279785156,116.25,121.6810302734375,27.10718536376953,243.5016632080078,310.39739990234375,31.19998550415039,330.28204345703125,131.5074462890625,53.41544723510742,401.8053894042969,180.13999938964844,368.31103515625
2023-05-22,171.64353942871094,115.01000213623047,123.9509048461914,27.1928653717041,246.15835571289062,313.1665954589844,31.112165451049805,331.3912048339844,131.39892578125,53.12424850463867,401.9685974121094,188.8699951171875,368.5121765136719
2023-05-23,169.04232788085938,114.98999786376953,121.4827880859375,26.900781631469727,244.5920867919922,307.3942565917969,30.62516212463379,327.19036865234375,129.50474548339844,52.891292572021484,397.4573059082031,185.77000427246094,364.39398193359375
2023-05-24,169.31822204589844,116.75,119.83738708496094,26.9105167388916,247.04055786132812,306.0195007324219,30.47547149658203,325.5119934082031,127.60070037841797,52.687442779541016,394.57781982421875,182.89999389648438,361.6643981933594
2023-05-25,170.45135498046875,115.0,122.39469146728516,27.241544723510742,250.4903106689453,317.7882995605469,37.90223693847656,333.4326477050781,138.57118225097656,52.20212173461914,397.99481201171875,184.47000122070312,364.8153076171875
2023-05-26,172.8555145263672,120.11000061035156,123.51476287841797,27.913331985473633,259.7589111328125,324.58441162109375,38.86625671386719,341.9520568847656,145.37838745117188,52.0953483581543,403.149169921875,193.1699981689453,369.5560607910156
2023-05-30,174.6980743408203,121.66000366210938,122.5830307006836,28.11779022216797,260.2347717285156,322.9462890625,40.028865814208984,343.5028076171875,146.07884216308594,51.76533126831055,403.30267333984375,201.16000366210938,369.67095947265625
2023-05-31,174.64883422851562,120.58000183105469,121.7900619506836,27.963960647583008,262.41558837890625,320.1966552734375,37.756526947021484,341.549560546875,142.38912963867188,51.464420318603516,401.0663146972656,203.92999267578125,367.65972900390625
2023-06-01,177.4471435546875,122.7699966430664,122.6325912475586,28.38358497619629,270.2368469238281,324.2821044921875,39.68857192993164,345.49517822265625,144.5299530029297,51.96916198730469,404.8768310546875,207.52000427246094,371.1841735839844
2023-06-02,178.29454040527344,124.25,123.57423400878906,28.624067306518555,270.2368469238281,327.03173828125,39.2464714050293,348.08636474609375,144.17477416992188,52.91070556640625,410.7318420410156,213.97000122070312,376.6336364746094
2023-06-05,176.9446258544922,125.30000305175781,124.90245819091797,28.604595184326172,269.0274963378906,327.55828857421875,39.09079360961914,348.3316955566406,142.369384765625,52.98835372924805,409.9447326660156,217.61000061035156,375.9057922363281
2023-06-06,176.580078125,126.61000061035156,126.1910400390625,28.72142791748047,268.7598571777344,325.354736328125,38.574859619140625,348.2727966308594,143.37567138671875,52.92041778564453,410.83740234375,221.30999755859375,376.6815490722656
2023-06-07,175.21047973632812,121.2300033569336,121.4233169555664,27.854917526245117,261.3052978515625,315.31170654296875,37.40213394165039,342.3642578125,142.55682373046875,53.17277526855469,409.41680908203125,224.57000732421875,375.446044921875
2023-06-08,177.92007446289062,124.25,121.06646728515625,28.12265968322754,262.27685546875,317.1447448730469,38.43513107299805,346.6141357421875,144.20436096191406,53.4639892578125,411.89324951171875,234.86000061035156,377.6967468261719
2023-06-09,178.3043975830078,123.43000030517578,121.15570068359375,28.17620849609375,262.64361572265625,318.6366271972656,38.694618225097656,347.9391174316406,144.86537170410156,53.48339080810547,412.63232421875,244.39999389648438,378.3287658691406
2023-06-12,181.0928497314453,126.56999969482422,122.55328369140625,28.731164932250977,268.6905212402344,323.57037353515625,39.405235290527344,353.8182373046875,149.14700317382812,53.366920471191406,416.37567138671875,249.8300018310547,381.8053283691406
2023-06-13,180.61988830566406,126.66000366210938,122.74162292480469,28.68345832824707,268.95819091796875,325.9494934082031,40.942230224609375,356.5369873046875,151.20889282226562,53.70664596557617,419.1207275390625,258.7099914550781,384.3240966796875
2023-06-14,181.25048828125,126.41999816894531,122.5830307006836,28.867469787597656,270.970458984375,328.92340087890625,42.91340637207031,359.1280517578125,153.507568359375,53.1223030090332,419.619873046875,256.7900085449219,384.6210021972656
